timestamp,event,symbol,trade_id,cash,equity,open_positions,return_pct,quality_win
2026-05-01 14:30:00,entry,QCOM,38,39872.17,99667.58,3,,
2026-05-01 14:30:00,entry,AEHR,39,19932.78,99696.93,4,,
2026-05-01 14:30:00,skip_no_cash,PLUG,40,19932.78,99727.02,4,,
2026-05-01 14:35:00,entry,ACHR,41,8.44,99621.72,5,,
2026-05-01 14:35:00,skip_max_positions,SPCE,42,8.44,99570.67,5,,
2026-05-01 14:50:00,skip_max_positions,NNE,43,8.44,99206.14,5,,
2026-05-01 14:55:00,skip_max_positions,SOUN,44,8.44,99077.87,5,,
2026-05-01 15:00:00,skip_max_positions,MU,45,8.44,99058.29,5,,
2026-05-01 15:00:00,skip_max_positions,ON,46,8.44,99058.29,5,,
2026-05-01 15:00:00,skip_max_positions,PLTR,47,8.44,99058.29,5,,
2026-05-01 15:05:00,skip_max_positions,MRVL,48,8.44,99253.58,5,,
2026-05-01 15:10:00,skip_max_positions,APP,49,8.44,99148.51,5,,
2026-05-01 15:15:00,skip_max_positions,AMD,50,8.44,99122.08,5,,
2026-05-01 15:15:00,skip_max_positions,UPST,51,8.44,99122.08,5,,
2026-05-01 15:15:00,skip_max_positions,QUBT,52,8.44,99122.08,5,,
2026-05-01 15:30:00,exit,SEDG,33,19575.09,99034.08,4,-0.01829,False
2026-05-01 15:30:00,exit,RUN,37,39210.01,99049.16,3,-0.0155,False
2026-05-01 15:55:00,exit,QCOM,38,59189.23,99170.65,2,0.00229,False
2026-05-01 15:55:00,exit,AEHR,39,79195.26,99170.65,1,0.00334,False
2026-05-01 15:55:00,exit,ACHR,41,99170.65,99170.65,0,0.00256,False
2026-05-04 10:20:00,entry,CCJ,53,79336.52,99170.65,1,,
2026-05-04 10:20:00,entry,CIFR,54,59524.18,99061.7,2,,
2026-05-04 10:40:00,entry,BTDR,55,39620.78,99516.98,3,,
2026-05-04 10:55:00,entry,BBAI,56,19740.66,99400.62,4,,
2026-05-04 10:55:00,skip_no_cash,PATH,57,19740.66,99261.43,4,,
2026-05-04 11:00:00,skip_no_cash,MARA,58,19740.66,99922.28,4,,
2026-05-04 11:00:00,skip_no_cash,CLSK,59,19740.66,99922.28,4,,
2026-05-04 11:00:00,skip_no_cash,WULF,60,19740.66,99922.28,4,,
2026-05-04 11:15:00,skip_no_cash,RGTI,61,19740.66,99276.44,4,,
2026-05-04 11:15:00,skip_no_cash,SMCI,62,19740.66,99276.44,4,,
2026-05-04 11:15:00,skip_no_cash,QBTS,63,19740.66,99276.44,4,,
2026-05-04 11:15:00,skip_no_cash,ENVX,64,19740.66,99276.44,4,,
2026-05-04 11:15:00,skip_no_cash,SMR,65,19740.66,99276.44,4,,
2026-05-04 11:15:00,skip_no_cash,OKLO,66,19740.66,99276.44,4,,
2026-05-04 11:15:00,skip_no_cash,ASTS,67,19740.66,99276.44,4,,
2026-05-04 11:15:00,skip_no_cash,NNE,68,19740.66,99276.44,4,,
2026-05-04 11:15:00,skip_no_cash,JOBY,69,19740.66,99276.44,4,,
2026-05-04 11:15:00,skip_no_cash,ACHR,70,19740.66,99276.44,4,,
2026-05-04 11:15:00,skip_no_cash,AI,71,19740.66,99276.44,4,,
2026-05-04 11:15:00,skip_no_cash,HOOD,72,19740.66,99276.44,4,,
2026-05-04 11:15:00,skip_no_cash,COIN,73,19740.66,99276.44,4,,
2026-05-04 11:15:00,skip_no_cash,LEU,74,19740.66,99276.44,4,,
2026-05-04 11:20:00,exit,CCJ,53,39280.46,98780.28,3,-0.01484,False
2026-05-04 11:35:00,entry,IONQ,75,19548.07,98661.92,4,,
2026-05-04 11:35:00,skip_no_cash,WOLF,76,19548.07,98508.97,4,,
2026-05-04 11:35:00,skip_no_cash,CORZ,77,19548.07,98508.97,4,,
2026-05-04 11:35:00,skip_no_cash,NIO,78,19548.07,98508.97,4,,
2026-05-04 11:35:00,skip_no_cash,XPEV,79,19548.07,98508.97,4,,
2026-05-04 11:40:00,skip_no_cash,HIVE,80,19548.07,98953.31,4,,
2026-05-04 11:55:00,skip_no_cash,LAES,81,19548.07,99014.15,4,,
2026-05-04 11:55:00,skip_no_cash,SOUN,82,19548.07,99014.15,4,,
2026-05-04 11:55:00,skip_no_cash,ARQQ,83,19548.07,99014.15,4,,
2026-05-04 11:55:00,skip_no_cash,RKLB,84,19548.07,99014.15,4,,
2026-05-04 12:10:00,exit,BBAI,56,38894.66,97683.85,3,-0.02684,False
2026-05-04 12:10:00,exit,IONQ,75,58203.81,97725.67,2,-0.02145,False
2026-05-04 12:30:00,entry,QUBT,85,38594.46,98046.76,3,,
2026-05-04 13:10:00,entry,AFRM,86,18972.61,98109.27,4,,
2026-05-04 13:45:00,skip_no_cash,SEDG,87,18972.61,98440.57,4,,
2026-05-04 13:50:00,skip_no_cash,LCID,88,18972.61,98519.23,4,,
2026-05-04 14:20:00,exit,CIFR,54,39139.54,98431.31,3,0.0179,True
2026-05-04 14:30:00,entry,NNE,89,19418.29,98606.28,4,,
2026-05-04 14:40:00,exit,BTDR,55,39329.84,98463.94,3,0.00041,False
2026-05-04 14:40:00,entry,LSCC,90,19637.05,98463.94,4,,
2026-05-04 14:50:00,entry,RIVN,91,25.88,98055.87,5,,
2026-05-04 15:00:00,skip_max_positions,HUT,92,25.88,98149.41,5,,
2026-05-04 15:05:00,skip_max_positions,ACHR,93,25.88,98348.14,5,,
2026-05-04 15:05:00,skip_max_positions,DNN,94,25.88,98348.14,5,,
2026-05-04 15:05:00,skip_max_positions,PLUG,95,25.88,98348.14,5,,
2026-05-04 15:10:00,skip_max_positions,BBAI,96,25.88,98288.06,5,,
2026-05-04 15:10:00,skip_max_positions,QS,97,25.88,98288.06,5,,
2026-05-04 15:20:00,exit,NNE,89,19407.69,97783.77,4,-0.01721,False
2026-05-04 15:35:00,skip_no_cash,SNDK,98,19407.69,97681.59,4,,
2026-05-04 15:35:00,skip_no_cash,LUNR,99,19407.69,97681.59,4,,
2026-05-04 15:40:00,skip_no_cash,HIVE,100,19407.69,97801.07,4,,
2026-05-04 15:55:00,exit,QUBT,85,38955.37,97560.62,3,-0.00314,False
2026-05-04 15:55:00,exit,AFRM,86,58505.91,97560.62,2,-0.00363,False
2026-05-04 15:55:00,exit,LSCC,90,78209.68,97560.62,1,0.00056,False
2026-05-04 15:55:00,exit,RIVN,91,97560.62,97560.62,0,-0.01327,False
2026-05-05 10:30:00,entry,HIVE,101,78048.49,97560.62,1,,
2026-05-05 10:45:00,entry,BTDR,102,58536.66,97559.15,2,,
2026-05-05 10:50:00,entry,CORZ,103,39023.1,97567.84,3,,
2026-05-05 10:50:00,entry,IREN,104,19504.95,97590.76,4,,
2026-05-05 10:55:00,skip_no_cash,UPST,105,19504.95,97591.04,4,,
2026-05-05 10:55:00,skip_no_cash,AI,106,19504.95,97591.04,4,,
2026-05-05 10:55:00,skip_no_cash,AFRM,107,19504.95,97591.04,4,,
2026-05-05 10:55:00,skip_no_cash,RIOT,108,19504.95,97591.04,4,,
2026-05-05 11:00:00,entry,CIFR,109,3.15,97509.0,5,,
2026-05-05 11:00:00,skip_max_positions,MU,110,3.15,97705.18,5,,
2026-05-05 11:05:00,skip_max_positions,ENVX,111,3.15,97275.06,5,,
2026-05-05 11:35:00,skip_max_positions,HOOD,112,3.15,98597.23,5,,
2026-05-05 11:45:00,skip_max_positions,AMKR,113,3.15,99732.23,5,,
2026-05-05 11:55:00,skip_max_positions,SEDG,114,3.15,99798.3,5,,
2026-05-05 12:10:00,skip_max_positions,BLDP,115,3.15,100119.47,5,,
2026-05-05 12:10:00,skip_max_positions,IONQ,116,3.15,100119.47,5,,
2026-05-05 12:10:00,skip_max_positions,CRDO,117,3.15,100119.47,5,,
2026-05-05 12:15:00,skip_max_positions,AEHR,118,3.15,99938.51,5,,
2026-05-05 12:15:00,skip_max_positions,COHR,119,3.15,99938.51,5,,
2026-05-05 12:15:00,skip_max_positions,LAC,120,3.15,99938.51,5,,
2026-05-05 12:40:00,skip_max_positions,SNDK,121,3.15,99471.5,5,,
2026-05-05 12:40:00,skip_max_positions,WULF,122,3.15,99471.5,5,,
2026-05-05 12:50:00,skip_max_positions,ALB,123,3.15,100420.59,5,,
2026-05-05 12:55:00,skip_max_positions,MRVL,124,3.15,100852.53,5,,
2026-05-05 12:55:00,skip_max_positions,AMD,125,3.15,100852.53,5,,
2026-05-05 12:55:00,skip_max_positions,MPWR,126,3.15,100852.53,5,,
2026-05-05 12:55:00,skip_max_positions,ALAB,127,3.15,100852.53,5,,
2026-05-05 13:00:00,exit,CIFR,109,21210.16,101296.99,4,0.08744,True
2026-05-05 13:05:00,entry,LRCX,128,1013.29,100984.35,5,,
2026-05-05 13:05:00,skip_max_positions,WOLF,129,1013.29,100959.26,5,,
2026-05-05 13:20:00,exit,HIVE,101,21625.72,101779.76,4,0.05639,True
2026-05-05 14:15:00,entry,KLAC,130,1069.49,102781.16,5,,
2026-05-05 14:30:00,exit,CORZ,103,21463.37,103434.48,4,0.04511,True
2026-05-05 14:35:00,exit,IREN,104,42953.71,103383.82,3,0.10104,True
2026-05-05 14:35:00,entry,LSCC,131,22276.95,103383.82,4,,
2026-05-05 14:45:00,exit,BTDR,102,42059.11,103079.64,3,0.01385,True
2026-05-05 14:55:00,entry,OKLO,132,21438.98,103100.67,4,,
2026-05-05 14:55:00,entry,CIFR,133,791.41,103237.83,5,,
2026-05-05 14:55:00,skip_max_positions,QBTS,134,791.41,103175.38,5,,
2026-05-05 14:55:00,skip_max_positions,QUBT,135,791.41,103175.38,5,,
2026-05-05 14:55:00,skip_max_positions,SMR,136,791.41,103175.38,5,,
2026-05-05 15:15:00,exit,LSCC,131,20964.11,102693.31,4,-0.02438,False
2026-05-05 15:15:00,entry,BBAI,137,425.45,102693.31,5,,
2026-05-05 15:15:00,skip_max_positions,CLSK,138,425.45,102743.52,5,,
2026-05-05 15:15:00,skip_max_positions,IREN,139,425.45,102743.52,5,,
2026-05-05 15:15:00,skip_max_positions,BTDR,140,425.45,102743.52,5,,
2026-05-05 15:15:00,skip_max_positions,LAES,141,425.45,102743.52,5,,
2026-05-05 15:20:00,exit,LRCX,128,20423.78,102808.21,4,-0.00983,False
2026-05-05 15:25:00,skip_no_cash,ASTS,142,20423.78,102497.97,4,,
2026-05-05 15:25:00,skip_no_cash,MCHP,143,20423.78,102497.97,4,,
2026-05-05 15:25:00,skip_no_cash,LUNR,144,20423.78,102497.97,4,,
2026-05-05 15:40:00,skip_no_cash,RGTI,145,20423.78,103329.65,4,,
2026-05-05 15:40:00,skip_no_cash,ARM,146,20423.78,103329.65,4,,
2026-05-05 15:40:00,skip_no_cash,SMCI,147,20423.78,103329.65,4,,
2026-05-05 15:40:00,skip_no_cash,QS,148,20423.78,103329.65,4,,
2026-05-05 15:55:00,exit,KLAC,130,40722.39,103613.45,3,-0.01253,False
2026-05-05 15:55:00,exit,OKLO,132,61565.04,103613.45,2,0.01079,True
2026-05-05 15:55:00,exit,CIFR,133,82823.71,103613.45,1,0.0296,True
2026-05-05 15:55:00,exit,BBAI,137,103613.45,103613.45,0,0.01222,True
2026-05-06 10:20:00,entry,QBTS,149,82890.76,103613.45,1,,
2026-05-06 10:25:00,entry,LAC,150,62179.05,103558.56,2,,
2026-05-06 10:30:00,entry,SMR,151,41406.95,103860.47,3,,
2026-05-06 11:00:00,entry,PLTR,152,20686.74,103601.08,4,,
2026-05-06 11:00:00,skip_no_cash,PATH,153,20686.74,103557.03,4,,
2026-05-06 11:05:00,skip_no_cash,BLDP,154,20686.74,103678.53,4,,
2026-05-06 11:15:00,skip_no_cash,AI,155,20686.74,104115.34,4,,
2026-05-06 11:15:00,skip_no_cash,CCJ,156,20686.74,104115.34,4,,
2026-05-06 11:20:00,skip_no_cash,SOUN,157,20686.74,103885.13,4,,
2026-05-06 11:20:00,skip_no_cash,UEC,158,20686.74,103885.13,4,,
2026-05-06 11:20:00,skip_no_cash,DNN,159,20686.74,103885.13,4,,
2026-05-06 11:25:00,skip_no_cash,RGTI,160,20686.74,103975.35,4,,
2026-05-06 11:25:00,skip_no_cash,ASTS,161,20686.74,103975.35,4,,
2026-05-06 11:25:00,skip_no_cash,ACHR,162,20686.74,103975.35,4,,
2026-05-06 11:50:00,skip_no_cash,ON,163,20686.74,105194.63,4,,
2026-05-06 11:55:00,skip_no_cash,RKLB,164,20686.74,105080.85,4,,
2026-05-06 11:55:00,skip_no_cash,LUNR,165,20686.74,105080.85,4,,
2026-05-06 12:05:00,skip_no_cash,KLAC,166,20686.74,104805.79,4,,
2026-05-06 12:25:00,skip_no_cash,CORZ,167,20686.74,105411.62,4,,
2026-05-06 12:25:00,skip_no_cash,LAES,168,20686.74,105411.62,4,,
2026-05-06 12:30:00,skip_no_cash,ARQQ,169,20686.74,105351.56,4,,
2026-05-06 12:45:00,skip_no_cash,LRCX,170,20686.74,105254.51,4,,
2026-05-06 13:00:00,skip_no_cash,AEHR,171,20686.74,105903.89,4,,
2026-05-06 13:05:00,skip_no_cash,WULF,172,20686.74,105570.63,4,,
2026-05-06 13:05:00,skip_no_cash,JOBY,173,20686.74,105570.63,4,,
2026-05-06 13:10:00,skip_no_cash,MPWR,174,20686.74,105837.54,4,,
2026-05-06 13:10:00,skip_no_cash,BBAI,175,20686.74,105837.54,4,,
2026-05-06 13:10:00,skip_no_cash,QS,176,20686.74,105837.54,4,,
2026-05-06 13:25:00,skip_no_cash,HUT,177,20686.74,106492.94,4,,
2026-05-06 13:30:00,skip_no_cash,QUBT,178,20686.74,106690.25,4,,
2026-05-06 13:40:00,skip_no_cash,BTDR,179,20686.74,106471.7,4,,
2026-05-06 13:50:00,skip_no_cash,NNE,180,20686.74,106235.67,4,,
2026-05-06 13:55:00,skip_no_cash,WOLF,181,20686.74,105834.76,4,,
2026-05-06 13:55:00,skip_no_cash,LEU,182,20686.74,105834.76,4,,
2026-05-06 14:05:00,skip_no_cash,ARM,183,20686.74,106163.12,4,,
2026-05-06 14:05:00,skip_no_cash,CLSK,184,20686.74,106163.12,4,,
2026-05-06 14:10:00,skip_no_cash,ENVX,185,20686.74,106441.07,4,,
2026-05-06 14:15:00,skip_no_cash,OKLO,186,20686.74,106412.83,4,,
2026-05-06 14:20:00,exit,QBTS,149,42436.89,106619.02,3,0.04958,True
2026-05-06 14:25:00,exit,LAC,150,63956.25,106669.11,2,0.03899,True
2026-05-06 14:30:00,exit,SMR,151,85948.61,106635.6,1,0.05875,True
2026-05-06 15:00:00,exit,PLTR,152,106519.69,106519.69,0,-0.0072,False
2026-05-06 15:00:00,entry,IONQ,187,85215.76,106519.69,1,,
2026-05-06 15:00:00,entry,MCHP,188,63944.34,106357.1,2,,
2026-05-06 15:00:00,entry,SMR,189,42671.87,106362.34,3,,
2026-05-06 15:15:00,entry,AMD,190,21342.31,106647.8,4,,
2026-05-06 15:15:00,skip_no_cash,ALAB,191,21342.31,106712.25,4,,
2026-05-06 15:15:00,skip_no_cash,CRDO,192,21342.31,106712.25,4,,
2026-05-06 15:30:00,skip_no_cash,MARA,193,21342.31,106885.07,4,,
2026-05-06 15:40:00,skip_no_cash,RIOT,194,21342.31,107019.1,4,,
2026-05-06 15:55:00,exit,IONQ,187,42695.03,107145.08,3,0.00229,False
2026-05-06 15:55:00,exit,MCHP,188,64267.13,107145.08,2,0.01414,True
2026-05-06 15:55:00,exit,SMR,189,85674.14,107145.08,1,0.00632,False
2026-05-06 15:55:00,exit,AMD,190,107145.08,107145.08,0,0.00663,False
2026-05-07 10:35:00,entry,COHR,195,85716.06,107145.08,1,,
2026-05-07 10:40:00,entry,QCOM,196,64335.94,106900.6,2,,
2026-05-07 10:40:00,entry,MARA,197,42933.91,107010.15,3,,
2026-05-07 10:40:00,entry,CLSK,198,21528.58,107026.69,4,,
2026-05-07 11:00:00,skip_no_cash,DNN,199,21528.58,107836.32,4,,
2026-05-07 11:05:00,skip_no_cash,WOLF,200,21528.58,108038.31,4,,
2026-05-07 11:05:00,skip_no_cash,AVGO,201,21528.58,108038.31,4,,
2026-05-07 11:15:00,skip_no_cash,SOUN,202,21528.58,108185.0,4,,
2026-05-07 11:15:00,skip_no_cash,ACHR,203,21528.58,108185.0,4,,
2026-05-07 11:20:00,skip_no_cash,PLTR,204,21528.58,108131.18,4,,
2026-05-07 11:25:00,skip_no_cash,SNDK,205,21528.58,108483.71,4,,
2026-05-07 11:25:00,skip_no_cash,NIO,206,21528.58,108483.71,4,,
2026-05-07 11:30:00,exit,QCOM,196,44880.71,108695.78,3,0.09224,True
2026-05-07 11:35:00,entry,BBAI,207,23184.99,108478.63,4,,
2026-05-07 11:35:00,entry,BLDP,208,1487.75,108486.16,5,,
2026-05-07 11:35:00,skip_max_positions,AFRM,209,1487.75,108328.6,5,,
2026-05-07 11:40:00,skip_max_positions,ARQQ,210,1487.75,108380.22,5,,
2026-05-07 12:05:00,exit,BBAI,207,22757.09,106434.8,4,-0.01965,False
2026-05-07 12:05:00,exit,BLDP,208,43779.1,106476.66,3,-0.03112,False
2026-05-07 12:15:00,exit,MARA,197,64618.79,106063.3,2,-0.02628,False
2026-05-07 12:15:00,exit,CLSK,198,85329.73,106221.8,1,-0.03244,False
2026-05-07 12:35:00,entry,CRDO,211,64070.36,106296.88,2,,
2026-05-07 12:35:00,entry,AEHR,212,42843.17,106135.96,3,,
2026-05-07 12:35:00,entry,UEC,213,21668.78,105871.97,4,,
2026-05-07 13:15:00,exit,COHR,195,42388.82,105196.5,3,-0.03308,False
2026-05-07 14:30:00,entry,CORZ,214,21274.56,105571.33,4,,
2026-05-07 14:40:00,entry,GLW,215,174.23,105501.62,5,,
2026-05-07 15:40:00,skip_max_positions,MCHP,216,174.23,106262.22,5,,
2026-05-07 15:40:00,skip_max_positions,HUT,217,174.23,106262.22,5,,
2026-05-07 15:55:00,exit,CRDO,211,21208.99,106218.6,4,-0.01057,False
2026-05-07 15:55:00,exit,AEHR,212,42435.02,106218.6,3,-5e-05,False
2026-05-07 15:55:00,exit,UEC,213,63541.63,106218.6,2,-0.0032,False
2026-05-07 15:55:00,exit,CORZ,214,84880.26,106218.6,1,0.01063,True
2026-05-07 15:55:00,exit,GLW,215,106218.6,106218.6,0,0.01128,True
2026-05-08 10:45:00,entry,JOBY,218,84974.88,106218.6,1,,
2026-05-08 10:50:00,entry,LSCC,219,63670.28,106522.98,2,,
2026-05-08 10:55:00,entry,MU,220,42404.75,106327.7,3,,
2026-05-08 10:55:00,entry,SOUN,221,21100.23,106522.6,4,,
2026-05-08 10:55:00,skip_no_cash,QBTS,222,21100.23,106497.69,4,,
2026-05-08 11:00:00,skip_no_cash,SNDK,223,21100.23,106250.93,4,,
2026-05-08 11:05:00,skip_no_cash,MRVL,224,21100.23,106429.62,4,,
2026-05-08 11:35:00,skip_no_cash,QUBT,225,21100.23,106708.17,4,,
2026-05-08 11:35:00,skip_no_cash,ON,226,21100.23,106708.17,4,,
2026-05-08 11:35:00,skip_no_cash,COIN,227,21100.23,106708.17,4,,
2026-05-08 11:45:00,skip_no_cash,SMCI,228,21100.23,106644.7,4,,
2026-05-08 11:55:00,skip_no_cash,LUNR,229,21100.23,106506.94,4,,
2026-05-08 12:05:00,skip_no_cash,PLTR,230,21100.23,106762.03,4,,
2026-05-08 12:10:00,skip_no_cash,LCID,231,21100.23,106749.29,4,,
2026-05-08 12:20:00,skip_no_cash,AMD,232,21100.23,106888.77,4,,
2026-05-08 12:30:00,exit,MU,220,43258.12,107111.03,3,0.04196,True
2026-05-08 12:30:00,entry,QCOM,233,21835.91,107111.03,4,,
2026-05-08 12:35:00,entry,RKLB,234,413.89,107110.11,5,,
2026-05-08 12:35:00,skip_max_positions,XPEV,235,413.89,107095.11,5,,
2026-05-08 12:50:00,skip_max_positions,KLAC,236,413.89,106854.81,5,,
2026-05-08 13:05:00,skip_max_positions,MU,237,413.89,106798.46,5,,
2026-05-08 13:15:00,skip_max_positions,MARA,238,413.89,106833.48,5,,
2026-05-08 13:20:00,skip_max_positions,ASTS,239,413.89,106574.92,5,,
2026-05-08 13:25:00,skip_max_positions,AI,240,413.89,106933.27,5,,
2026-05-08 13:30:00,skip_max_positions,AMKR,241,413.89,106942.38,5,,
2026-05-08 13:30:00,skip_max_positions,FSLR,242,413.89,106942.38,5,,
2026-05-08 13:55:00,exit,QCOM,233,21288.03,107044.37,4,-0.02558,False
2026-05-08 13:55:00,skip_no_cash,BE,243,21288.03,107044.37,4,,
2026-05-08 13:55:00,skip_no_cash,AVGO,244,21288.03,107044.37,4,,
2026-05-08 14:05:00,skip_no_cash,PATH,245,21288.03,107493.75,4,,
2026-05-08 14:05:00,skip_no_cash,SEDG,246,21288.03,107493.75,4,,
2026-05-08 14:10:00,skip_no_cash,HIVE,247,21288.03,107709.83,4,,
2026-05-08 14:10:00,skip_no_cash,DNN,248,21288.03,107709.83,4,,
2026-05-08 14:15:00,skip_no_cash,WULF,249,21288.03,107622.79,4,,
2026-05-08 14:15:00,skip_no_cash,BBAI,250,21288.03,107622.79,4,,
2026-05-08 14:20:00,skip_no_cash,COHR,251,21288.03,107753.53,4,,
2026-05-08 14:30:00,skip_no_cash,NNE,252,21288.03,108302.1,4,,
2026-05-08 14:30:00,skip_no_cash,OKLO,253,21288.03,108302.1,4,,
2026-05-08 14:30:00,skip_no_cash,IREN,254,21288.03,108302.1,4,,
2026-05-08 14:30:00,skip_no_cash,CORZ,255,21288.03,108302.1,4,,
2026-05-08 14:40:00,skip_no_cash,ARQQ,256,21288.03,108020.13,4,,
2026-05-08 14:45:00,exit,JOBY,218,43276.96,107797.23,3,0.03508,True
2026-05-08 14:50:00,exit,LSCC,219,64718.43,107858.01,2,0.00642,False
2026-05-08 14:55:00,exit,SOUN,221,86158.32,107929.61,1,0.00635,False
2026-05-08 15:00:00,entry,LRCX,257,64539.41,108094.57,2,,
2026-05-08 15:00:00,entry,MPWR,258,42908.23,108155.89,3,,
2026-05-08 15:10:00,entry,LAES,259,21239.16,108345.32,4,,
2026-05-08 15:10:00,skip_no_cash,RGTI,260,21239.16,108291.33,4,,
2026-05-08 15:10:00,skip_no_cash,ADI,261,21239.16,108291.33,4,,
2026-05-08 15:10:00,skip_no_cash,SOUN,262,21239.16,108291.33,4,,
2026-05-08 15:10:00,skip_no_cash,UPST,263,21239.16,108291.33,4,,
2026-05-08 15:10:00,skip_no_cash,HOOD,264,21239.16,108291.33,4,,
2026-05-08 15:10:00,skip_no_cash,QBTS,265,21239.16,108291.33,4,,
2026-05-08 15:10:00,skip_no_cash,QS,266,21239.16,108291.33,4,,
2026-05-08 15:10:00,skip_no_cash,ENVX,267,21239.16,108291.33,4,,
2026-05-08 15:10:00,skip_no_cash,ENPH,268,21239.16,108291.33,4,,
2026-05-08 15:10:00,skip_no_cash,LAC,269,21239.16,108291.33,4,,
2026-05-08 15:10:00,skip_no_cash,RIVN,270,21239.16,108291.33,4,,
2026-05-08 15:35:00,exit,LAES,259,42251.59,107465.62,3,-0.0303,False
2026-05-08 15:35:00,entry,RIOT,271,20758.46,107465.62,4,,
2026-05-08 15:35:00,skip_no_cash,CLSK,272,20758.46,107586.12,4,,
2026-05-08 15:40:00,skip_no_cash,CRDO,273,20758.46,107580.8,4,,
2026-05-08 15:40:00,skip_no_cash,AEHR,274,20758.46,107580.8,4,,
2026-05-08 15:40:00,skip_no_cash,CIFR,275,20758.46,107580.8,4,,
2026-05-08 15:40:00,skip_no_cash,LEU,276,20758.46,107580.8,4,,
2026-05-08 15:55:00,exit,RKLB,234,43356.79,108175.53,3,0.05491,True
2026-05-08 15:55:00,exit,LRCX,257,64954.78,108175.53,2,-0.00097,False
2026-05-08 15:55:00,exit,MPWR,258,86682.4,108175.53,1,0.00446,False
2026-05-08 15:55:00,exit,RIOT,271,108175.53,108175.53,0,0.0,False
2026-05-11 10:40:00,entry,KLAC,277,86540.42,108175.53,1,,
2026-05-11 10:45:00,entry,AI,278,64905.0,108177.14,2,,
2026-05-11 10:45:00,entry,GLW,279,43302.95,108010.23,3,,
2026-05-11 10:45:00,entry,MRVL,280,21698.75,108020.98,4,,
2026-05-11 10:55:00,exit,AI,278,43078.38,108673.33,3,-0.01182,False
2026-05-11 11:00:00,entry,CORZ,281,21325.73,108763.27,4,,
