interval,variant,entry_mode,pattern_id,symbol,entry_date,entry_price,stop_price,target_price,target_return_pct,exit_date,exit_price,exit_reason,bars_held,pnl_per_share,return_pct,r_multiple,win,quality_win,trend_30m_pct,trend_60m_pct,trend_120m_pct,above_ema20,ema20_rising,ema20_above_ema50,above_vwap,volume_ratio
5m,early_hl_wide_3r,early-higher-low,W007,AI,2026-05-13 13:50,8.735,8.67,8.93,2.2324,2026-05-13 14:55,8.67,stop,13,-0.065,-0.00744,-1.0,False,False,-0.5691541446024351,-1.0758807230989875,-0.3422782141516145,False,False,False,True,0.745808477838314
5m,early_hl_wide_3r,early-higher-low,W008,AI,2026-05-14 11:15,9.16,8.88,10.0,9.1703,2026-05-14 13:25,8.88,stop,26,-0.28,-0.03057,-1.0,False,False,1.2212845885747337,3.0405349167763163,5.5363268513546116,True,True,True,True,0.8103778299253925
5m,early_hl_wide_3r,early-higher-low,W009,AI,2026-05-18 12:45,8.64,8.54,8.94,3.4722,2026-05-18 15:55,8.74,session_close,38,0.1,0.01157,1.0,True,True,-0.6900456359773988,0.4653863945353276,1.7066974894173192,True,True,True,True,0.7124267637594389
5m,early_hl_wide_3r,early-higher-low,W010,AI,2026-05-19 10:30,8.79,8.6,9.36,6.4846,2026-05-19 14:30,8.83,time_exit,48,0.04,0.00455,0.21,True,False,-1.070425543986575,0.4576654794112178,0.977573791032671,False,False,True,False,0.73310405253295
5m,early_hl_wide_3r,early-higher-low,W011,AI,2026-05-21 10:30,9.225,9.01,9.87,6.9919,2026-05-21 14:30,9.315,time_exit,48,0.09,0.00976,0.42,True,False,0.6550264259409522,-0.539376356696808,0.7100003927200671,True,True,True,True,0.4481259715585238
5m,early_hl_wide_3r,early-higher-low,W012,AI,2026-05-21 15:05,9.31,9.05,10.09,8.3781,2026-05-21 15:55,9.33,session_close,10,0.02,0.00215,0.08,True,False,-0.0429383817840745,0.11935413609918122,2.374926849145065,True,True,True,True,0.6598488840441724
5m,early_hl_wide_3r,early-higher-low,W013,AI,2026-05-26 12:10,9.69,9.57,10.05,3.7152,2026-05-26 14:55,9.57,stop,33,-0.12,-0.01238,-1.0,False,False,-0.4620131144908335,0.3103955829239391,-0.3597106789181126,True,True,True,True,0.2333739875399567
5m,early_hl_wide_3r,early-higher-low,W014,AI,2026-05-27 10:40,9.61,9.42,10.18,5.9313,2026-05-27 14:40,9.525,time_exit,48,-0.085,-0.00884,-0.45,False,False,0.15728835785013828,1.2105239065069995,-0.048864938558956794,True,True,False,True,0.5013845255064587
5m,early_hl_wide_3r,early-higher-low,W015,AI,2026-05-28 12:05,10.1432,9.89,10.9029,7.4896,2026-05-28 15:55,10.215,session_close,46,0.0718,0.00708,0.28,True,False,-1.072130681263661,0.0,0.9447967227369514,True,True,True,True,0.41257191980439595
5m,early_hl_wide_3r,early-higher-low,W016,AI,2026-05-29 14:10,11.045,10.77,11.87,7.4694,2026-05-29 15:35,10.77,stop,17,-0.275,-0.0249,-1.0,False,False,0.272353445629947,0.8215440731599744,0.8675823624072043,True,True,True,True,1.0362135730936832
5m,early_hl_wide_3r,early-higher-low,W001,PATH,2026-05-04 10:55,11.005,10.61,12.19,10.7678,2026-05-04 14:55,11.0,time_exit,48,-0.005,-0.00045,-0.01,False,False,0.5415563808346402,2.127091879799159,2.0797439749181468,True,True,True,True,0.6259416263269483
5m,early_hl_wide_3r,early-higher-low,W002,PATH,2026-05-06 11:00,10.46,10.17,11.33,8.3174,2026-05-06 15:00,10.42,time_exit,48,-0.04,-0.00382,-0.14,False,False,-0.4283681656707894,2.0886174328979434,-2.3452062132000684,False,False,False,True,0.32686340942955294
5m,early_hl_wide_3r,early-higher-low,W003,PATH,2026-05-08 14:05,10.76,10.53,11.45,6.4126,2026-05-08 15:55,10.79,session_close,22,0.03,0.00279,0.13,True,False,0.2797177799920947,1.4144326136666496,2.33111208585719,True,True,True,True,1.383256332362412
5m,early_hl_wide_3r,early-higher-low,W004,PATH,2026-05-14 13:05,9.74,9.48,10.52,8.0082,2026-05-14 15:55,9.655,session_close,34,-0.085,-0.00873,-0.33,False,False,-0.10148737019446408,-0.35684777670524914,0.8809541955944633,True,True,True,True,1.1840892720105574
