interval,variant,entry_mode,symbol,stock_return_pct,patterns,trades,wins,quality_wins,hit_rate_pct,quality_win_rate_pct,avg_return_pct,total_trade_return_pct,avg_r_multiple
30m,early_hl_wide_3r,early-higher-low,ENPH,105.7762,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30m,early_hl_wide_3r,early-higher-low,SEDG,82.9263,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30m,early_hl_wide_3r,early-higher-low,FSLR,50.8803,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30m,early_hl_wide_3r,early-higher-low,BE,0.1614,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30m,early_hl_wide_3r,early-higher-low,PLUG,27.6252,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30m,early_hl_wide_3r,early-higher-low,BLDP,85.7988,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30m,early_hl_wide_3r,early-higher-low,LAC,-6.1041,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30m,early_hl_wide_3r,early-higher-low,ALB,-8.2341,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30m,early_hl_wide_3r,early-higher-low,RIVN,6.4558,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30m,early_hl_wide_3r,early-higher-low,LCID,2.6667,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30m,early_hl_wide_3r,early-higher-low,NIO,-5.8873,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30m,early_hl_wide_3r,early-higher-low,XPEV,1.7647,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30m,early_hl_wide_3r,early-higher-low,LI,-16.0604,0,0,0,0,0.0,0.0,0.0,0.0,0.0
